0000000010101001	=	169			1000000010101001	=	32937
0000000010101010	=	170			1000000010101010	=	32938
0000000010101011	=	171			1000000010101011	=	32939
0000000010101100	=	172			1000000010101100	=	32940
0000000010101101	=	173			1000000010101101	=	32941
0000000010101110	=	174			1000000010101110	=	32942
0000000010101111	=	175			1000000010101111	=	32943
0000000010110000	=	176			1000000010110000	=	32944
0000000010110001	=	177			1000000010110001	=	32945
0000000010110010	=	178			1000000010110010	=	32946
0000000010110011	=	179			1000000010110011	=	32947
0000000010110100	=	180			1000000010110100	=	32948
0000000010110101	=	181			1000000010110101	=	32949
0000000010110110	=	182			1000000010110110	=	32950
0000000010110111	=	183			1000000010110111	=	32951
0000000010111000	=	184			1000000010111000	=	32952
0000000010111001	=	185			1000000010111001	=	32953
0000000010111010	=	186			1000000010111010	=	32954
0000000010111011	=	187			1000000010111011	=	32955
0000000010111100	=	188			1000000010111100	=	32956
0000000010111101	=	189			1000000010111101	=	32957
0000000010111110	=	190			1000000010111110	=	32958
0000000010111111	=	191			1000000010111111	=	32959
0000000011000000	=	192			1000000011000000	=	32960
0000000011000001	=	193			1000000011000001	=	32961
0000000011000010	=	194			1000000011000010	=	32962
0000000011000011	=	195			1000000011000011	=	32963
0000000011000100	=	196			1000000011000100	=	32964
0000000011000101	=	197			1000000011000101	=	32965
0000000011000110	=	198			1000000011000110	=	32966
0000000011000111	=	199			1000000011000111	=	32967
0000000011001000	=	200			1000000011001000	=	32968
0000000011001001	=	201			1000000011001001	=	32969
0000000011001010	=	202			1000000011001010	=	32970
0000000011001011	=	203			1000000011001011	=	32971
0000000011001100	=	204			1000000011001100	=	32972
0000000011001101	=	205			1000000011001101	=	32973
0000000011001110	=	206			1000000011001110	=	32974
0000000011001111	=	207			1000000011001111	=	32975
0000000011010000	=	208			1000000011010000	=	32976
0000000011010001	=	209			1000000011010001	=	32977
0000000011010010	=	210			1000000011010010	=	32978
0000000011010011	=	211			1000000011010011	=	32979
0000000011010100	=	212			1000000011010100	=	32980
0000000011010101	=	213			1000000011010101	=	32981
0000000011010110	=	214			1000000011010110	=	32982
0000000011010111	=	215			1000000011010111	=	32983
0000000011011000	=	216			1000000011011000	=	32984
0000000011011001	=	217			1000000011011001	=	32985
0000000011011010	=	218			1000000011011010	=	32986
0000000011011011	=	219			1000000011011011	=	32987
0000000011011100	=	220			1000000011011100	=	32988
0000000011011101	=	221			1000000011011101	=	32989
0000000011011110	=	222			1000000011011110	=	32990
0000000011011111	=	223			1000000011011111	=	32991
0000000011100000	=	224			1000000011100000	=	32992
0000000011100001	=	225			1000000011100001	=	32993
0000000011100010	=	226			1000000011100010	=	32994
0000000011100011	=	227			1000000011100011	=	32995
0000000011100100	=	228			1000000011100100	=	32996
0000000011100101	=	229			1000000011100101	=	32997
0000000011100110	=	230			1000000011100110	=	32998
0000000011100111	=	231			1000000011100111	=	32999
0000000011101000	=	232			1000000011101000	=	33000
0000000011101001	=	233			1000000011101001	=	33001
0000000011101010	=	234			1000000011101010	=	33002
0000000011101011	=	235			1000000011101011	=	33003
0000000011101100	=	236			1000000011101100	=	33004
0000000011101101	=	237			1000000011101101	=	33005
0000000011101110	=	238			1000000011101110	=	33006
0000000011101111	=	239			1000000011101111	=	33007
0000000011110000	=	240			1000000011110000	=	33008
0000000011110001	=	241			1000000011110001	=	33009
0000000011110010	=	242			1000000011110010	=	33010
0000000011110011	=	243			1000000011110011	=	33011
0000000011110100	=	244			1000000011110100	=	33012
0000000011110101	=	245			1000000011110101	=	33013
0000000011110110	=	246			1000000011110110	=	33014
0000000011110111	=	247			1000000011110111	=	33015
0000000011111000	=	248			1000000011111000	=	33016
0000000011111001	=	249			1000000011111001	=	33017
0000000011111010	=	250			1000000011111010	=	33018
0000000011111011	=	251			1000000011111011	=	33019
0000000011111100	=	252			1000000011111100	=	33020
0000000011111101	=	253			1000000011111101	=	33021
0000000011111110	=	254			1000000011111110	=	33022
0000000011111111	=	255			1000000011111111	=	33023
0000000100000000	=	256			1000000100000000	=	33024
0000000100000001	=	257			1000000100000001	=	33025
0000000100000010	=	258			1000000100000010	=	33026
0000000100000011	=	259			1000000100000011	=	33027
0000000100000100	=	260			1000000100000100	=	33028
0000000100000101	=	261			1000000100000101	=	33029
0000000100000110	=	262			1000000100000110	=	33030
0000000100000111	=	263			1000000100000111	=	33031
0000000100001000	=	264			1000000100001000	=	33032
0000000100001001	=	265			1000000100001001	=	33033
0000000100001010	=	266			1000000100001010	=	33034
0000000100001011	=	267			1000000100001011	=	33035
0000000100001100	=	268			1000000100001100	=	33036
0000000100001101	=	269			1000000100001101	=	33037
0000000100001110	=	270			1000000100001110	=	33038
0000000100001111	=	271			1000000100001111	=	33039
0000000100010000	=	272			1000000100010000	=	33040
0000000100010001	=	273			1000000100010001	=	33041
0000000100010010	=	274			1000000100010010	=	33042
0000000100010011	=	275			1000000100010011	=	33043
0000000100010100	=	276			1000000100010100	=	33044
0000000100010101	=	277			1000000100010101	=	33045
0000000100010110	=	278			1000000100010110	=	33046
0000000100010111	=	279			1000000100010111	=	33047
0000000100011000	=	280			1000000100011000	=	33048
0000000100011001	=	281			1000000100011001	=	33049
0000000100011010	=	282			1000000100011010	=	33050
0000000100011011	=	283			1000000100011011	=	33051
0000000100011100	=	284			1000000100011100	=	33052
0000000100011101	=	285			1000000100011101	=	33053
0000000100011110	=	286			1000000100011110	=	33054
0000000100011111	=	287			1000000100011111	=	33055
0000000100100000	=	288			1000000100100000	=	33056
0000000100100001	=	289			1000000100100001	=	33057
0000000100100010	=	290			1000000100100010	=	33058
0000000100100011	=	291			1000000100100011	=	33059
0000000100100100	=	292			1000000100100100	=	33060
0000000100100101	=	293			1000000100100101	=	33061
0000000100100110	=	294			1000000100100110	=	33062
0000000100100111	=	295			1000000100100111	=	33063
0000000100101000	=	296			1000000100101000	=	33064
0000000100101001	=	297			1000000100101001	=	33065
0000000100101010	=	298			1000000100101010	=	33066
0000000100101011	=	299			1000000100101011	=	33067
0000000100101100	=	300			1000000100101100	=	33068
0000000100101101	=	301			1000000100101101	=	33069
0000000100101110	=	302			1000000100101110	=	33070
0000000100101111	=	303			1000000100101111	=	33071
0000000100110000	=	304			1000000100110000	=	33072
0000000100110001	=	305			1000000100110001	=	33073
0000000100110010	=	306			1000000100110010	=	33074
0000000100110011	=	307			1000000100110011	=	33075
0000000100110100	=	308			1000000100110100	=	33076
0000000100110101	=	309			1000000100110101	=	33077
0000000100110110	=	310			1000000100110110	=	33078
0000000100110111	=	311			1000000100110111	=	33079
0000000100111000	=	312			1000000100111000	=	33080
0000000100111001	=	313			1000000100111001	=	33081
0000000100111010	=	314			1000000100111010	=	33082
0000000100111011	=	315			1000000100111011	=	33083
0000000100111100	=	316			1000000100111100	=	33084
0000000100111101	=	317			1000000100111101	=	33085
0000000100111110	=	318			1000000100111110	=	33086
0000000100111111	=	319			1000000100111111	=	33087
0000000101000000	=	320			1000000101000000	=	33088
0000000101000001	=	321			1000000101000001	=	33089
0000000101000010	=	322			1000000101000010	=	33090
0000000101000011	=	323			1000000101000011	=	33091
0000000101000100	=	324			1000000101000100	=	33092
0000000101000101	=	325			1000000101000101	=	33093
0000000101000110	=	326			1000000101000110	=	33094
0000000101000111	=	327			1000000101000111	=	33095
0000000101001000	=	328			1000000101001000	=	33096
0000000101001001	=	329			1000000101001001	=	33097
0000000101001010	=	330			1000000101001010	=	33098
0000000101001011	=	331			1000000101001011	=	33099
0000000101001100	=	332			1000000101001100	=	33100
0000000101001101	=	333			1000000101001101	=	33101
0000000101001110	=	334			1000000101001110	=	33102
0000000101001111	=	335			1000000101001111	=	33103
0000000101010000	=	336			1000000101010000	=	33104
0000000101010001	=	337			1000000101010001	=	33105
0000000101010010	=	338			1000000101010010	=	33106
0000000101010011	=	339			1000000101010011	=	33107
0000000101010100	=	340			1000000101010100	=	33108
0000000101010101	=	341			1000000101010101	=	33109
0000000101010110	=	342			1000000101010110	=	33110
0000000101010111	=	343			1000000101010111	=	33111
0000000101011000	=	344			1000000101011000	=	33112
0000000101011001	=	345			1000000101011001	=	33113
0000000101011010	=	346			1000000101011010	=	33114
0000000101011011	=	347			1000000101011011	=	33115
0000000101011100	=	348			1000000101011100	=	33116
0000000101011101	=	349			1000000101011101	=	33117
0000000101011110	=	350			1000000101011110	=	33118
0000000101011111	=	351			1000000101011111	=	33119
0000000101100000	=	352			1000000101100000	=	33120
0000000101100001	=	353			1000000101100001	=	33121
0000000101100010	=	354			1000000101100010	=	33122
0000000101100011	=	355			1000000101100011	=	33123
0000000101100100	=	356			1000000101100100	=	33124
0000000101100101	=	357			1000000101100101	=	33125
0000000101100110	=	358			1000000101100110	=	33126
0000000101100111	=	359			1000000101100111	=	33127
0000000101101000	=	360			1000000101101000	=	33128
0000000101101001	=	361			1000000101101001	=	33129
0000000101101010	=	362			1000000101101010	=	33130
0000000101101011	=	363			1000000101101011	=	33131
0000000101101100	=	364			1000000101101100	=	33132
0000000101101101	=	365			1000000101101101	=	33133
0000000101101110	=	366			1000000101101110	=	33134
0000000101101111	=	367			1000000101101111	=	33135
0000000101110000	=	368			1000000101110000	=	33136
0000000101110001	=	369			1000000101110001	=	33137
0000000101110010	=	370			1000000101110010	=	33138
0000000101110011	=	371			1000000101110011	=	33139
0000000101110100	=	372			1000000101110100	=	33140
0000000101110101	=	373			1000000101110101	=	33141
0000000101110110	=	374			1000000101110110	=	33142
0000000101110111	=	375			1000000101110111	=	33143
0000000101111000	=	376			1000000101111000	=	33144
0000000101111001	=	377			1000000101111001	=	33145
0000000101111010	=	378			1000000101111010	=	33146
0000000101111011	=	379			1000000101111011	=	33147
0000000101111100	=	380			1000000101111100	=	33148
0000000101111101	=	381			1000000101111101	=	33149
0000000101111110	=	382			1000000101111110	=	33150
0000000101111111	=	383			1000000101111111	=	33151
0000000110000000	=	384			1000000110000000	=	33152
0000000110000001	=	385			1000000110000001	=	33153
0000000110000010	=	386			1000000110000010	=	33154
0000000110000011	=	387			1000000110000011	=	33155
0000000110000100	=	388			1000000110000100	=	33156
0000000110000101	=	389			1000000110000101	=	33157
0000000110000110	=	390			1000000110000110	=	33158
0000000110000111	=	391			1000000110000111	=	33159
0000000110001000	=	392			1000000110001000	=	33160
0000000110001001	=	393			1000000110001001	=	33161
0000000110001010	=	394			1000000110001010	=	33162
0000000110001011	=	395			1000000110001011	=	33163
